x,y,z
-167.5463719569,57.6422435582,-69.5293
-167.5463629275,57.6422440139,-69.4167
-167.5463540296,57.6422444754,-69.372
-167.5463442741,57.6422448735,-68.3852
-167.5463366267,57.6422454241,-69.762
-167.5463280603,57.6422458976,-69.9797
-167.5463189995,57.6422463416,-69.6914
-167.5463100616,57.6422467901,-69.457
-167.5463012421,57.6422472676,-69.5914
-167.5462926212,57.6422477799,-70.0874
-167.5462842131,57.6422502982,-68.4355
-167.5462755011,57.6422507895,-68.6116
-167.5462666392,57.6422513305,-69.0733
-167.5462576199,57.642251884,-69.5702
-167.5462488048,57.6422523951,-69.8205
-167.5462397977,57.6422529049,-69.9834
-167.5462308352,57.6422533976,-70.0351
-167.546221753,57.6422539088,-70.1728
-167.546212799,57.6422544182,-70.3259
-167.5462039395,57.642254887,-70.2216
-167.5461951827,57.642255343,-70.0574
-167.5461864306,57.6422558027,-69.9109
-167.5461777027,57.6422562654,-69.7724
-167.5461690867,57.642256728,-69.6789
-167.5461601604,57.6422572188,-69.6542
-167.5461496429,57.6422578989,-70.3617
-167.5461397924,57.6422584926,-70.6879
-167.5461317523,57.6422588867,-70.2929
-167.5461239459,57.6422592532,-69.7725
-167.5461152837,57.6422597173,-69.6117
-167.5461064616,57.6422602005,-69.5146
-167.5460973089,57.6422607192,-69.5289
-167.5460830929,57.6422617425,-71.1997
-167.5460770294,57.6422619558,-70.1859
-167.5460704391,57.6422622259,-69.3956
-167.5460621471,57.6422626639,-69.1359
-167.5460534285,57.6422631517,-69.0538
-167.5460439852,57.6422636984,-69.1051
-167.5460344084,57.642264259,-69.1801
-167.5460250146,57.6422648025,-69.1961
-167.54601561,57.6422653469,-69.2042
-167.5460065594,57.6422658662,-69.1658
-167.5459975466,57.6422663752,-69.0672
-167.5459883782,57.6422669005,-69.0012
-167.5459794463,57.6422674065,-68.8812
-167.5459702606,57.6422679348,-68.8093
-167.5459612554,57.6422684536,-68.7349
-167.545952323,57.6422689625,-68.6047
-167.5459438341,57.6422694366,-68.3913
-167.5459361213,57.6422698496,-68.0421
-167.5459239015,57.6422706261,-68.5087
-167.5459155479,57.6422710924,-68.2629
-167.5458886382,57.6422730055,-71.0589
-167.5459081617,57.6422713053,-66.3006
-167.5458998788,57.6422717756,-66.0873
-167.5458779854,57.6422732991,-67.9637
-167.5458585018,57.6422746179,-69.3543
-167.5458495559,57.642275133,-69.1511
-167.5458405155,57.6422756564,-68.9601
-167.5458315325,57.64227618,-68.7887
-167.5458223538,57.6422767162,-68.6121
-167.5458132625,57.642277247,-68.4211
-167.545804011,57.6422777909,-68.2483
-167.5457944651,57.6422783575,-68.1093
-167.5457845234,57.6422789545,-68.0492
-167.5457736755,57.6422796179,-68.0564
-167.545762763,57.6422802844,-68.0578
-167.5457508936,57.642281022,-68.1612
-167.5457385894,57.6422817913,-68.3226
-167.5457262777,57.6422825598,-68.4437
-167.545714463,57.6422832909,-68.4921
-167.5457023017,57.6422840451,-68.5621
-167.5456909032,57.6422847481,-68.5412
-167.5456798385,57.6422854299,-68.4996
-167.5456693088,57.6422860717,-68.3771
-167.5456580748,57.6422867644,-68.3092
-167.5456463401,57.6422874914,-68.2786
-167.5456341862,57.6422882513,-68.3024
-167.5456217859,57.6422890254,-68.311
-167.5456093689,57.6422898021,-68.3099
-167.5455969084,57.6422905797,-68.2963
-167.5455843324,57.6422913681,-68.2841
-167.5455724272,57.6422921111,-68.2219
-167.5455601704,57.6422928784,-68.1581
-167.5455479498,57.6422936427,-68.0783
-167.5455358763,57.6422943987,-67.9773
-167.5455231842,57.6422951969,-67.9225
-167.5455098241,57.6422960411,-67.922
-167.5454961191,57.64229691,-67.9162
-167.5454835523,57.6422977011,-67.8067
-167.5454718886,57.6422984328,-67.6198
-167.54546166,57.6422990685,-67.3376
-167.5454489428,57.6422998736,-67.2132
-167.545430646,57.6423010547,-67.4787
-167.5454158771,57.6423019976,-67.482
-167.5453997689,57.6423030315,-67.5512
-167.5453853469,57.6423039536,-67.5085
-167.5453708849,57.642304879,-67.4346
-167.5453571982,57.6423057524,-67.2942
-167.5453473109,57.6423063738,-66.8962
-167.545297402,57.642301778,-68.8219
-167.5452827791,57.6423026688,-68.6709
-167.5452685536,57.6423035382,-68.4842
-167.5452548161,57.6423043794,-68.2546
-167.5452415116,57.6423051972,-67.9901
-167.5452276779,57.6423060458,-67.7728
-167.5452141026,57.6423068807,-67.5009
-167.545185804,57.6423085856,-68.0561
-167.5451645579,57.6423098766,-68.1807
-167.5451423367,57.642311224,-68.359
-167.5451207248,57.6423125396,-68.4548
-167.5451022876,57.6423136697,-68.3579
-167.5450846229,57.6423147554,-68.2013
-167.5450671297,57.6423158332,-68.0211
-167.5450501014,57.6423168841,-67.8286
-167.545034266,57.6423178675,-67.5349
-167.5450126906,57.6423191908,-67.507
-167.5449906944,57.6423205413,-67.4786
-167.5449721216,57.6423216907,-67.2885
-167.544947907,57.6423231765,-67.2838
-167.5449238146,57.6423246562,-67.2846
-167.5449035959,57.6423259097,-67.0872
-167.544882413,57.6423272222,-66.9132
-167.544858566,57.6423286927,-66.8564
-167.5448340142,57.6423302086,-66.7826
-167.5448100174,57.642331694,-66.6606
-167.5447845655,57.6423332679,-66.5741
-167.5447584457,57.6423348839,-66.4884
-167.5447329667,57.642336463,-66.3743
-167.5447074825,57.6423380467,-66.2115
-167.5446807107,57.6423397093,-66.0722
-167.5446550385,57.6423413096,-65.8648
-167.5446272728,57.6423430351,-65.7329
-167.5446000905,57.6423447307,-65.528
-167.544570843,57.6423465519,-65.3687
-167.544534844,57.642348777,-65.4127
-167.5444987035,57.6423510143,-65.4229
-167.5444655447,57.6423530763,-65.321
-167.5444317251,57.6423551832,-65.181
-167.544395639,57.6423574287,-65.0783
-167.5443590756,57.6423597068,-64.9526
-167.5443235199,57.6423619268,-64.7842
-167.5442813039,57.6423645501,-64.7526
-167.5442399787,57.6423671251,-64.6495
-167.5441957587,57.6423698776,-64.5859
-167.5441574436,57.6423722827,-64.3084
-167.5441106235,57.6423751983,-64.2539
-167.5440630794,57.6423781652,-64.1403
-167.5440184858,57.6423809612,-63.8976
-167.5439718156,57.6423838872,-63.6605
-167.5439272391,57.6423866908,-63.3504
-167.5438711917,57.642390191,-63.2451
-167.543819948,57.6423934098,-62.9623
-167.5437629317,57.642396982,-62.7587
-167.5488573408,57.6421251469,-62.7986
-167.5488135015,57.642127427,-63.3624
-167.5487607291,57.6421302346,-63.6257
-167.548715256,57.6421326227,-64.0464
-167.5486627245,57.6421354266,-64.2356
-167.5486148142,57.6421379704,-64.4886
-167.5485714992,57.6421402589,-64.7832
-167.5485283322,57.6421425405,-65.0656
-167.5484847875,57.6421448505,-65.2912
-167.5484340198,57.6421475889,-65.2626
-167.54838742,57.6421500975,-65.2647
-167.5483426814,57.6421525024,-65.2769
-167.5482977218,57.642154922,-65.2694
-167.5482559338,57.6421571632,-65.306
-167.5482149443,57.6421593633,-65.3262
-167.548173998,57.6421615671,-65.299
-167.5481397374,57.6421633871,-65.4285
-167.5481077783,57.642165072,-65.6218
-167.5480741417,57.6421668599,-65.7265
-167.5480401264,57.642168676,-65.7797
-167.5480082267,57.6421703758,-65.8478
-167.5479788102,57.6421719287,-65.9983
-167.5479486763,57.642173528,-66.0907
-167.5479214174,57.6421749594,-66.2685
-167.5478932561,57.6421764495,-66.376
-167.5479040677,57.6421756145,-67.9643
-167.5478367102,57.6421794592,-66.4751
-167.5478085597,57.6421809616,-66.4954
-167.5477870326,57.642182069,-66.7598
-167.5477632603,57.6421833183,-66.8906
-167.5477395339,57.6421845649,-67.0186
-167.5477178816,57.6421856889,-67.2129
-167.547693942,57.6421869549,-67.2847
-167.5476707957,57.6421881763,-67.3678
-167.5476469775,57.6421894454,-67.3731
-167.5476268139,57.6421904915,-67.5476
-167.5476040134,57.6421917024,-67.5778
-167.547582789,57.6421928176,-67.6692
-167.5475658341,57.6421936799,-67.9184
-167.5475342715,57.642195436,-67.4402
-167.5475147837,57.6421964557,-67.54
-167.5474938649,57.6421975652,-67.5509
-167.5474731224,57.6421986695,-67.5452
-167.5474636674,57.6421990823,-68.1026
-167.5474396362,57.6422003923,-67.8804
-167.5474229416,57.6422012527,-68.0392
-167.5474070092,57.642202068,-68.2258
-167.5473911602,57.642202884,-68.3875
-167.5473691803,57.6422074085,-68.2348
-167.5473575787,57.6422079523,-68.63
-167.5473472118,57.6422084227,-69.0936
-167.5473329925,57.6422091227,-69.3159
-167.5472873232,57.6422117036,-67.5397
-167.5472731425,57.642212408,-67.708
-167.5472323454,57.6422147036,-66.1374
-167.5472249674,57.6422150091,-66.7015
-167.547218061,57.6422152863,-67.2995
-167.5472113142,57.6422155565,-67.89
-167.5472035532,57.6422158831,-68.4353
-167.5471932473,57.6422163653,-68.804
-167.5471708507,57.6422175782,-68.3
-167.5471570286,57.6422182787,-68.3665
-167.5471430231,57.642218989,-68.4286
-167.5471276362,57.6422197848,-68.3725
-167.5471071775,57.6422208899,-67.9241
-167.5470925161,57.6422216461,-67.8827
-167.5470813434,57.6422221934,-68.08
-167.5470698799,57.6422227566,-68.2691
-167.5470574618,57.6422233809,-68.3718
-167.5470440573,57.6422240669,-68.3807
-167.5470292372,57.6422248426,-68.2308
-167.5470152992,57.6422255666,-68.1628
-167.5470012077,57.6422262994,-68.0731
-167.5469882569,57.6422269647,-68.0602
-167.546974252,57.642227695,-67.9358
-167.546963342,57.6422282401,-68.0599
-167.5469528802,57.642228754,-68.2422
-167.5469427613,57.6422292475,-68.4515
-167.5469325276,57.642229749,-68.6444
-167.5469223682,57.6422302529,-68.8148
-167.546911923,57.6422307694,-68.9745
-167.5469017577,57.6422312692,-69.157
-167.5468904761,57.6422318404,-69.2146
-167.5468756137,57.6422326416,-68.8714
-167.5468623481,57.6422333468,-68.6535
-167.5468444044,57.6422343509,-67.9214
-167.5468325348,57.6422349671,-67.8389
-167.5468212565,57.6422355492,-67.8112
-167.5468111005,57.6422360618,-67.8792
-167.5468010474,57.642236566,-67.9787
-167.5467912746,57.6422370532,-68.1062
-167.5467814549,57.6422375463,-68.2218
-167.5467714428,57.6422380507,-68.3057
-167.5467617429,57.6422385389,-68.395
-167.5467523438,57.6422390052,-68.5483
-167.5467434074,57.6422394417,-68.7628
-167.5467348293,57.642239855,-69.0278
-167.5467248458,57.6422403618,-69.0869
-167.5467134581,57.6422409688,-68.8933
-167.5467027342,57.6422415279,-68.8149
-167.5466920265,57.6422420905,-68.7393
-167.5466817124,57.6422426251,-68.6973
-167.5466707887,57.6422432081,-68.506
-167.5466614929,57.6422436764,-68.6089
-167.5466525377,57.6422441222,-68.767
-167.5466432981,57.642244588,-68.8716
-167.5466330186,57.642245127,-68.7775
-167.546622792,57.6422456698,-68.639
-167.5466122879,57.6422462279,-68.4665
-167.5466011717,57.6422468336,-68.1473
-167.5465921994,57.6422472872,-68.2497
-167.5465834209,57.6422477314,-68.3489
-167.54657439,57.6422481905,-68.4311
-167.5465654526,57.6422486435,-68.5306
-167.5465566425,57.6422490876,-68.6576
-167.546550144,57.6422493566,-69.3617
-167.5465419398,57.642249758,-69.6166
-167.5465330445,57.6422502071,-69.7469
-167.5465232064,57.64225073,-69.6139
-167.5465122703,57.6422513438,-69.1372
-167.5465016359,57.6422519454,-68.6417
-167.5464924493,57.6422524251,-68.6149
-167.5464835919,57.6422528792,-68.6854
-167.5464748628,57.6422533233,-68.7979
-167.5464660463,57.6422537749,-68.8799
-167.5464573931,57.6422542192,-68.953
-167.5464543695,57.6422541403,-71.4286
-167.5464456753,57.6422545672,-71.7109
-167.5464401292,57.642254679,-73.453
-167.5464262722,57.6422556234,-71.2631
-167.5464161421,57.6422561993,-70.79
-167.5464052449,57.6422568686,-69.7758
-167.5463961169,57.642257353,-69.7009
-167.5463870712,57.6422578305,-69.6581
-167.5463784568,57.6422582706,-69.7856
-167.5463700551,57.6422586616,-70.2856
-167.5463613999,57.6422590828,-70.6487
-167.5463523046,57.6422595631,-70.6196
-167.5463431689,57.6422600527,-70.5143
-167.5463341624,57.6422605492,-70.26
-167.5463248752,57.642261101,-69.6032
-167.5463157736,57.6422616381,-68.9671
-167.5463068769,57.642262153,-68.4561
-167.5462983128,57.6422626184,-68.2912
-167.5462899654,57.6422651024,-68.4793
-167.546281085,57.6422655328,-69.1507
-167.5462722021,57.6422659934,-69.3186
-167.5462633121,57.6422664586,-69.379
-167.5462547069,57.6422669231,-69.2721
-167.5462458464,57.6422673913,-69.2673
-167.5462370455,57.6422678642,-69.2132
-167.5462281937,57.6422683336,-69.1945
-167.5462194424,57.6422687963,-69.249
-167.5462104742,57.6422692705,-69.3112
-167.5462019426,57.6422697401,-69.0542
-167.5461937997,57.6422702027,-68.5978
-167.5461849658,57.6422706748,-68.5973
-167.5461763858,57.6422711365,-68.5493
-167.5461677696,57.6422716046,-68.428
-167.5461587645,57.6422720834,-68.4941
-167.5461487889,57.6422725893,-68.9598
-167.5461400523,57.6422730597,-68.9356
-167.5461313624,57.6422735335,-68.8162
-167.5461224808,57.6422740138,-68.7708
-167.54611333,57.6422745037,-68.8149
-167.5460999069,57.6422751314,-70.2508
-167.5460902899,57.6422756371,-70.4094
-167.5460821023,57.6422761029,-70.0623
-167.5460744873,57.6422765455,-69.5649
-167.546066723,57.6422769937,-69.1437
-167.5460584423,57.6422774549,-68.9313
-167.5460498501,57.642277931,-68.7573
-167.5460412728,57.6422784067,-68.5829
-167.5460326213,57.6422788855,-68.4294
-167.5460236203,57.6422793786,-68.3579
-167.5460140805,57.6422798893,-68.4419
-167.5460035271,57.6422804467,-68.6927
-167.5459934038,57.6422809864,-68.8247
-167.545984235,57.6422814905,-68.7477
-167.545975163,57.6422819914,-68.6466
-167.5459664432,57.6422824758,-68.5118
-167.5459576356,57.6422829669,-68.3547
-167.5459489124,57.6422834549,-68.1813
-167.5459394568,57.6422839746,-68.1365
-167.5459211395,57.6422848605,-69.6437
-167.5459130137,57.6422853297,-69.3241
-167.5459052963,57.6422857796,-68.9417
-167.545896464,57.6422862774,-68.7449
-167.545887028,57.6422868018,-68.641
-167.5458781917,57.6422872986,-68.4725
-167.5458693602,57.642287798,-68.2705
-167.5458607182,57.6422882895,-68.0402
-167.545851603,57.6422888007,-67.8741
-167.5458391904,57.6422894591,-68.1899
-167.5458199483,57.6422904211,-69.3654
-167.545806874,57.6422911114,-69.6676
-167.5457998938,57.6422915354,-69.1671
-167.5457913654,57.6422920284,-68.8716
-167.545782457,57.6422925366,-68.6516
-167.545773279,57.6422930597,-68.4352
-167.5457643026,57.6422935743,-68.1927
-167.5457554082,57.6422940857,-67.9392
-167.5457462959,57.6422946055,-67.7351
-167.5457359838,57.6422951831,-67.6358
-167.5457246725,57.6422958052,-67.6463
-167.5457021208,57.6422969455,-68.8329
-167.5456861224,57.6422977864,-69.275
-167.5456742749,57.6422984376,-69.2888
-167.5456632578,57.6422990554,-69.1837
-167.5456550365,57.6422995448,-68.7935
-167.5456473744,57.6423000084,-68.351
-167.5456400495,57.6423004541,-67.9038
-167.5456303953,57.6423010112,-67.655
-167.5456123734,57.6423019602,-68.1695
-167.5455959259,57.6423028337,-68.515
-167.545580421,57.6423036685,-68.7467
-167.5455674136,57.6423043869,-68.7649
-167.5455585403,57.642304914,-68.3928
-167.545549157,57.6423054657,-68.0629
-167.5455388781,57.6423060591,-67.8027
-167.5455248215,57.6423068343,-67.8459
-167.5455118213,57.6423075573,-67.8099
-167.5454975169,57.6423083431,-67.8544
-167.5454802222,57.6423092764,-68.1001
-167.5454612959,57.6423102895,-68.4459
-167.5454456501,57.6423111457,-68.5435
-167.5454337679,57.6423118268,-68.3277
-167.5454231968,57.6423124438,-68.0059
-167.5454126694,57.6423130619,-67.6798
-167.5454004537,57.6423137623,-67.4662
-167.5453844997,57.6423146411,-67.5191
-167.5453694546,57.6423154801,-67.472
-167.5453538932,57.6423163458,-67.4441
-167.5453373873,57.6423172581,-67.46
-167.5453219151,57.6423181208,-67.4158
-167.545304711,57.6423190718,-67.4437
-167.5452903824,57.6423198857,-67.2773
-167.5452778654,57.642320611,-66.9928
-167.5452658428,57.642321315,-66.6661
-167.5452530682,57.6423220528,-66.394
-167.5452006018,57.6423253126,-68.4017
-167.5451862248,57.6423261423,-68.1469
-167.5451732847,57.6423269015,-67.7989
-167.5451600126,57.6423276768,-67.4843
-167.5451449619,57.6423285437,-67.2331
-167.5451284524,57.6423294849,-67.0471
-167.5451115222,57.6423304482,-66.8667
-167.5450847487,57.6423319049,-67.1809
-167.545068933,57.6423328161,-66.9305
-167.545045973,57.6423340874,-66.9945
-167.5450228654,57.6423353703,-67.044
-167.5450008329,57.6423366002,-67.0246
-167.544978239,57.6423378596,-67.0219
-167.5449557698,57.6423391181,-66.9676
-167.5449312718,57.6423404822,-66.9843
-167.5449059335,57.6423418906,-67.0093
-167.5448834357,57.6423431597,-66.8857
-167.544860322,57.6423444589,-66.7863
-167.5448344136,57.6423459054,-66.765
-167.544807297,57.6423474174,-66.7644
-167.5447842701,57.6423487242,-66.5646
-167.5447616531,57.6423500134,-66.333
-167.5447320531,57.6423516579,-66.3721
-167.5447028301,57.6423532902,-66.3431
-167.5446749369,57.642354857,-66.2384
-167.5446447385,57.6423565467,-66.1854
-167.5446143698,57.6423582456,-66.1301
-167.5445820706,57.6423600504,-66.0882
-167.5445488769,57.6423619054,-66.0439
-167.5445177627,57.6423636577,-65.8974
-167.5444854797,57.6423654744,-65.7536
-167.5444503802,57.6423674366,-65.6977
-167.5444162266,57.6423693589,-65.5482
-167.5443805303,57.6423713652,-65.411
-167.5443435635,57.6423734415,-65.2792
-167.5443051054,57.6423755969,-65.1768
-167.5442666586,57.6423777595,-65.0124
-167.5442295043,57.6423798615,-64.7665
-167.5441846534,57.6423823726,-64.6634
-167.5441438103,57.6423846768,-64.4384
-167.5440989444,57.6423871926,-64.3096
-167.5440536218,57.6423897421,-64.1163
-167.5440064248,57.642392396,-63.9235
-167.5439607686,57.6423949758,-63.6396
-167.5439159207,57.6423975156,-63.3164
-167.543872418,57.6423999952,-62.8806
-167.5438177568,57.6424030672,-62.6657
-167.5437765549,57.6424054388,-62.0732
-167.548852329,57.6421460693,-63.1045
-167.5487839317,57.642149321,-63.0609
-167.5487356713,57.6421515721,-63.4048
-167.5486816985,57.6421541138,-63.5841
-167.5486325289,57.6421564204,-63.8278
-167.5485855579,57.6421586225,-64.0759
-167.5485355892,57.6421609858,-64.1636
-167.5484872549,57.6421632695,-64.2717
-167.5484488071,57.6421650584,-64.6053
-167.5484057826,57.6421670845,-64.7673
-167.5483597434,57.6421692694,-64.7952
-167.5483223119,57.6421710254,-65.0036
-167.5482846155,57.6421727966,-65.1924
-167.5482485038,57.6421744918,-65.3912
-167.5482139142,57.6421761139,-65.6007
-167.5481793117,57.642177741,-65.7739
-167.5481439247,57.6421794154,-65.8595
-167.5481067113,57.6421811848,-65.8723
-167.548073769,57.6421827399,-65.9923
-167.5480435363,57.64218416,-66.1731
-167.5480131091,57.6421856563,-66.5108
-167.547985214,57.642186908,-66.4562
-167.5479553062,57.6421883221,-66.5554
-167.5479251981,57.64218975,-66.6245
-167.547895992,57.6421911351,-66.6886
-167.5478681085,57.6421924583,-66.7511
-167.5478410223,57.6421937404,-66.844
-167.5478125668,57.6421950972,-66.8497
-167.5477862988,57.6421963431,-66.9147
-167.5477597639,57.6421976088,-66.9236
-167.5477336668,57.6421988524,-66.9418
-167.547708304,57.6422000614,-66.9653
-167.547682229,57.6422013087,-66.9333
-167.5476572951,57.6422025006,-66.9213
-167.5476349457,57.6422035629,-66.9797
-167.5476130267,57.6422046032,-67.0581
-167.5475938295,57.6422055032,-67.2486
-167.5475745599,57.6422064101,-67.4134
-167.547557665,57.6422071965,-67.6545
-167.5475426468,57.642207884,-67.9972
-167.5475271536,57.6422085987,-68.305
-167.5475108903,57.6422093554,-68.5603
-167.5474945409,57.6422101189,-68.8034
-167.5474797094,57.6422108051,-69.0853
-167.5474599125,57.6422117526,-69.1068
-167.5474364475,57.6422128957,-68.9037
-167.5474170644,57.6422138266,-68.9041
